Date,CalibSigA,CalibN,Beta_BM,Beta_EM,DeltaSprad,PD,LGD
07-29-2015,0.187690830459,12866853098.0,0.0668019370768,1.3175656661187363,221.29894626233727,0.0594211545368,0.176528444507
07-30-2015,0.18173465369,12815012832.6,0.0601573414396,1.3275754660509338,228.373178243714,0.0529362685925,0.167961388187
07-31-2015,0.185493046393,12791331801.3,0.0645630323085,1.3274781644455094,224.07242363226092,0.0568971610717,0.173306128297
08-03-2015,0.205820855617,10004200102.2,0.0612478856283,1.3274781644455094,227.6030992109121,0.0433711625207,0.184071969966
08-04-2015,0.215946551249,11990976920.1,0.0863137351474,1.3274781644455094,200.58503753168898,0.0682212001947,0.206942249177
08-05-2015,0.19680641653,11873851016.8,0.0636416399499,1.3274781644455094,225.21674726567755,0.0499662713482,0.179951266709
08-06-2015,0.207183144558,11924011290.8,0.0773251406876,1.340855186641897,211.78567936875282,0.0607261948401,0.195042027075
08-07-2015,0.206866490331,13355237450.3,0.0918811305142,1.33986492493656,194.1738880957401,0.080779732576,0.204319108236
08-10-2015,0.204434120038,12955819659.1,0.0851471433116,1.33986492493656,202.5177371773122,0.0728414007072,0.198404978382
08-11-2015,0.20829361565,12940955304.2,0.0906754999388,1.33986492493656,195.81367658528237,0.0780108815984,0.204433862719
08-12-2015,0.211708576821,12958600981.1,0.0937023317106,1.33986492493656,192.08842840813685,0.0799068286093,0.208551215994
08-13-2015,0.20753425361,12939660338.0,0.0873362195389,1.3403165734148899,200.01382116152905,0.073787362766,0.201767053591
08-14-2015,0.219418792493,13049337790.4,0.100033577019,1.3405807401599914,184.13312371413687,0.0832651784681,0.217461983116
08-17-2015,0.217453899931,12995702734.6,0.0968151562757,1.3405807401599914,188.37041273884523,0.0801535821121,0.214140322946
08-18-2015,0.222700041337,13113850823.8,0.107160832245,1.3405807401599914,174.26992773952463,0.0910475753794,0.224166905896
08-19-2015,0.22808494743,13132252473.7,0.114642649778,1.3405807401599914,163.46545003064256,0.097790539964,0.232423808181
08-20-2015,0.246265766247,13384553388.2,0.139284551662,1.3344332440724276,122.40528096738089,0.120624902885,0.260473149378
08-21-2015,0.231005961871,13244310673.0,0.132027642404,1.3689384080563929,139.47174651460267,0.118359880218,0.244106223134
08-24-2015,0.279796002875,14010415413.1,0.191827360226,1.3689384080563929,23.00587845438679,0.165840627946,0.314282051078
08-25-2015,0.240818060056,13459257536.9,0.146673053886,1.3689384080563929,114.27357661648426,0.132545276749,0.259923186714
08-26-2015,0.247653072172,13553792425.3,0.151449797033,1.3689384080563929,106.275116686954,0.1331572334,0.267192774305
08-27-2015,0.222050080751,13174288889.8,0.11716108492,1.3717772201422918,163.07366309635728,0.102783319288,0.228639739896
08-28-2015,0.226339629512,13229999959.5,0.122330960693,1.3730217229088262,155.6339504959036,0.106747721117,0.234577067129
08-31-2015,0.223601017125,13210098237.4,0.118949356938,1.3730217229088262,160.6447904254702,0.10399101601,0.230688574963
09-01-2015,0.276191233568,10621924666.8,0.152789920187,1.3730217229088262,108.77266970404239,0.107694928937,0.284157571979
09-02-2015,0.27002576856,10548981180.2,0.143086578117,1.3730217229088262,125.55455995581661,0.0997574734238,0.274181535445
09-03-2015,0.248256242916,10336907753.6,0.11780973775,1.371865952707417,164.1715939891148,0.0833919024632,0.244993092709
09-04-2015,0.225508379974,12110912594.1,0.111256574742,1.3590072858243922,170.68009789938986,0.0926227725922,0.227602053607
09-08-2015,0.22452931251,13640990268.4,0.122050518733,1.3590072858243922,153.83264044998998,0.109986504883,0.234126560148
09-09-2015,0.226207700778,13688732010.1,0.125788825884,1.3590072858243922,147.84511387533536,0.11444776717,0.237653063087
09-10-2015,0.240098334258,13381605714.1,0.133493835351,1.360734779826074,136.84578856264565,0.113130852347,0.251038894036
09-11-2015,0.233921106101,13267922058.8,0.124946889945,1.363448507499621,150.90940723125553,0.105253442042,0.24145949802
09-14-2015,0.253015127998,13528586575.0,0.149453085264,1.363448507499621,109.99795915342287,0.125263802974,0.269298455585
09-15-2015,0.242266951843,13435965662.2,0.135705637506,1.363448507499621,133.73766844447044,0.114112348315,0.253634241512
09-16-2015,0.244713500882,13472418566.5,0.137826994114,1.363448507499621,130.31884784776278,0.115093894221,0.256510604236
09-17-2015,0.223000367028,13299817701.0,0.127968591965,1.3809145954408317,147.10724372675298,0.117939406579,0.235825514371
09-18-2015,0.196056911376,12971764258.7,0.0983284716721,1.3860628847939676,189.0578702375986,0.0945326691192,0.199571135213
09-21-2015,0.175618387526,12857334736.8,0.076850434629,1.3860628847939676,213.77901035313982,0.0771512002236,0.17284938257
09-22-2015,0.177244558227,12849161857.3,0.0810850733471,1.3860628847939676,209.05073241819454,0.0827170188583,0.176575923727
09-23-2015,0.174010061703,12854015623.9,0.0798021998888,1.3860628847939676,210.29537574296683,0.0833296907038,0.173665990865
09-24-2015,0.198306033403,13096985549.0,0.111828234887,1.3853631534499025,169.84371468712396,0.115531925727,0.209771109417
09-25-2015,0.195732373785,13099234634.3,0.110223864507,1.3987263529512532,173.50029333814143,0.113539289033,0.206421391826
09-28-2015,0.207265472243,13314447053.7,0.135241684524,1.3987263529512532,133.90851989440839,0.147020365901,0.230259238548
09-29-2015,0.221396531699,13516091075.2,0.154859536114,1.3987263529512532,98.84608632180723,0.167082211389,0.252416892002
09-30-2015,0.203337647087,13263517190.1,0.132698648733,1.3987263529512532,137.5735051461927,0.147297478457,0.226167301169
